"PAYOUT_tx.id","tx.time","tx.amount","tx.id","payin.addrs","tx.amount.cumsum","payout.threshold.reached.payin.number","payout.threshold.reached.payin.time","sort.id","PAYOUT_tx.time","PAYOUT_tx.amount","PAYOUT_payout.addrs","PAYOUT_tx.amount.cumsum","PAYOUT_tx.amount.scaled","PAYOUT_tx.amount.scaled.cumsum","payout.threshold.reached.payin.payout.time.diff","payout.threshold.reached.payin.payout.time.diff.hours"
"6b78ac53884dd934c28744f028049606b2daf70aab8bbfd7c1a926ce2f3cd9b2",2021-06-02 17:12:58,4.62498683,"fd3db6576fafd063fcb100df148927b3db6929b94ddde6e5d13765aff8f22ac4","1NqZhExYPt9fwTshX7odsTr7Sd1WeKh15A",19.42682375,65,2021-06-02 18:42:13,51,2021-06-03 01:38:15,8.32495629,"1NqZhExYPt9fwTshX7odsTr7Sd1WeKh15A",29.56731293,9.24995143333333,32.8525699222222,6.93388888888889,6.93388888888889
"d2cb18283baa5e06f616c4569e8db49fe97681ca8aa86a093bc3e61e4ad0fa7c",2021-06-02 17:20:08,0.0251322,"38670b1e35d52919f7dfd00dd0c42f23053ceb062f389a71dcb978a24622b62a","16HEKpxSbFyiLxAmGEYVK74JeEeSAZV9qP|15s9VaYXnYqjmQ4N2JC77DRs9ge5gnPzAF",19.45195595,65,2021-06-02 18:42:13,52,2021-06-03 01:52:12,0.04521796,"15s9VaYXnYqjmQ4N2JC77DRs9ge5gnPzAF",35.01249089,0.0502421777777778,38.9027676555556,7.16638888888889,7.16638888888889
"d8fafa570ed1715cc441be737c38f0243d3d91ec9cb925bf5d158dfd1f129ad3",2021-06-02 17:42:16,0.56969897,"416f250a7b789efd0ef5075ab3c2f08bfb0f468e72d1be942d487b451be0b443","1KwpobLyNzWpfSJPSoYp4PGNubm1EW76FZ",20.02165492,65,2021-06-02 18:42:13,53,2021-06-03 02:00:54,1.02543815,"1KwpobLyNzWpfSJPSoYp4PGNubm1EW76FZ",36.03792904,1.13937572222222,40.0421433777778,7.31138888888889,7.31138888888889
"292c371917e8c384bfd276741be83ef3fa156278d6ec5a2fda7a246158434e2d",2021-06-02 18:26:05,1.27788916,"67cdcba6322f291f69a8c5343d0e29c985f83ab133d9af860de09c0486b6842c","1D9WS3hpHpYiGT4kbDuqcBmPzvjydmXshd",21.29954408,65,2021-06-02 18:42:13,54,2021-06-03 02:22:26,2.30018049,"1D9WS3hpHpYiGT4kbDuqcBmPzvjydmXshd",47.39111976,2.5557561,52.6567997333333,7.67027777777778,7.67027777777778
"5d877f199b0a3598ea2e39156be1b365cbe74e9f2672887b5be2b7b44bedce39",2021-06-02 18:26:05,0.202493,"81f9574e50fd58160745d31cea1e130f93502d1213590693da5dc8fb54f8b771","12vnyZu8HEgYNtdYkjhB9h9gnLYFBiitUe",21.50203708,65,2021-06-02 18:42:13,55,2021-06-03 02:22:26,0.3644674,"12vnyZu8HEgYNtdYkjhB9h9gnLYFBiitUe",45.09093927,0.404963777777778,50.1010436333333,7.67027777777778,7.67027777777778
"c53efc55cc4e9b92d68db309a053081ec147388880401e22cb75e06925c2cc88",2021-06-02 18:26:05,0.8999689,"8460846036eef354ccadc7f969e539ea455b7df7ffe69043c11db0ee718af527","15HXknNzCSHPQxqtakCTWnY8stXo6CSNZr",22.40200598,65,2021-06-02 18:42:13,56,2021-06-03 02:22:26,1.61992402,"15HXknNzCSHPQxqtakCTWnY8stXo6CSNZr",49.01104378,1.79991557777778,54.4567153111111,7.67027777777778,7.67027777777778
"b7bf561914b45318c1dd931203359c900009b210a6e694141d8f5e7a988ac5c7",2021-06-02 18:26:05,3.68167196,"c2d063cfe98b2c586dd432342ea999ef7136da085084697b28ddd778ebbb7703","1FB5FVxYCXpk6K7Ya3WihfrBvRpRQrvDdD",26.08367794,70,2021-06-02 20:31:50,57,2021-06-03 02:00:54,6.62698953,"1FB5FVxYCXpk6K7Ya3WihfrBvRpRQrvDdD",42.66491857,7.3633217,47.4054650777778,5.48444444444444,5.48444444444444
"b759ce1f8e67af381f31b04312dd0687c00a5336794f4c6bc0105c1177b16d05",2021-06-02 18:26:05,1.05118021,"151b0aa5a3b12dc42790ef810c30a507bc2779bddeaa7daed4edf0f48ed33836","1MDhdwiZA3FJ332iaTxiktY1fsijy2kiq1",27.13485815,70,2021-06-02 20:31:50,58,2021-06-03 02:41:29,1.89210438,"1MDhdwiZA3FJ332iaTxiktY1fsijy2kiq1",58.46312816,2.1023382,64.9590312888889,6.16083333333333,6.16083333333333
"dff8ead01e6b31c4aad1c10de5d6751af5a7ca15b62b33882b4fb3dd5b4a1415",2021-06-02 18:26:05,1.1453185,"1ce9c417fd21bfc6ab27fca5715fdf70fbd347046943cc65930577e3a405a40c","17zFTS9rT7eAEhvktM4hRxK2USXMdtN7La",28.28017665,70,2021-06-02 20:31:50,59,2021-06-03 02:22:26,2.0615533,"17zFTS9rT7eAEhvktM4hRxK2USXMdtN7La",44.72647187,2.29061477777778,49.6960798555556,5.84333333333333,5.84333333333333
"bc3de02dce0d785f60aa4347a77aa3eb3af8bf7916dece7ef0466c22df7d6c85",2021-06-02 18:26:05,4.2,"16b5a19f1648aa04f997b1e03577e28409cba42504e5a81f0a0ef01cddcfd8ac","1AfLGm3fk4hL1xy9rA41KARjHQvjQdzVMw",32.48017665,70,2021-06-02 20:31:50,60,2021-06-03 02:22:26,7.55998,"1AfLGm3fk4hL1xy9rA41KARjHQvjQdzVMw",56.57102378,8.39997777777778,62.8566930888889,5.84333333333333,5.84333333333333
"8f5dc7474be576686653751a3872bdfd97e6503f8666b9dcd49cb1f35fb304a6",2021-06-02 18:30:24,1,"84ffd4a10eefb2412b61d85b0a48b177a1233319d9a9c62d06a5a28d747ea5f4","15jqAQ49uk6RjNSuwoGusiGU7ePKq6WVc8",33.48017665,71,2021-06-02 21:05:07,61,2021-06-03 02:41:29,1.79998,"15jqAQ49uk6RjNSuwoGusiGU7ePKq6WVc8",60.26310816,1.99997777777778,66.9590090666667,5.60611111111111,5.60611111111111
"1f402905cf02a0ae748732e3326aaf902d1958792e4d257c17b264aaa7a7b46a",2021-06-02 18:37:52,0.31816582,"afb1d868c591a31908846f147dbca41a4c87d6dee0942c12f8c0c6778529a048","13d9gKPnPj25yu51Q2QNPotqbuqHgq2Jdd",33.79834247,77,2021-06-02 23:16:16,62,2021-06-03 06:58:23,0.57267848,"13d9gKPnPj25yu51Q2QNPotqbuqHgq2Jdd",80.43835129,0.636309422222222,89.3759458777778,7.70194444444444,7.70194444444444
"2f9303b25fd1ff6600dbe2bf4a9b1b5c4265c65d31be0375faf77ca099c6c6bb",2021-06-02 18:37:52,0.89033809,"c4cc3e1bbc9c16438bd09e93fd36bf9267be2fe5ba6934dce5f75205722b3441","1XhGjKkpApRb2XohRjGZBDnMBq7Y5fZjr",34.68868056,84,2021-06-03 00:57:56,63,2021-06-03 06:58:23,1.60258856,"1XhGjKkpApRb2XohRjGZBDnMBq7Y5fZjr",61.86569672,1.78065395555556,68.7396630222222,6.0075,6.0075
"a4edb6327c34ae1ec14ebad25accbbe699b0701f87a7b93790b3653bce8c7f8e",2021-06-02 18:42:13,1.830147,"9924d884d0736cb90932d2c550a8a8cc6002cfed64316394567bab227ac7cbb3","1A7VHbjvM1Tx5EzXbt2WMLvjGrZYrCeMG2|1LfkNgqVykCQWtizbZHqqR6ZB4rpZdUUgT|1tVsvT3VeJMUcsP7F2CqK1hTxytu94AMf",36.51882756,85,2021-06-03 01:38:15,64,2021-06-03 07:14:34,3.2942446,"1tVsvT3VeJMUcsP7F2CqK1hTxytu94AMf",92.95042967,3.66027177777778,103.278255188889,5.60527777777778,5.60527777777778
"932634b9d7996a7af7dedc767a8d57234d224fe8b036a2a330dff53b20d8b3a8",2021-06-02 18:42:13,9.99999783,"57216e01d0ff8352f0383e4e5930be9d069e0c76b105f36bfd45a75ebdd39f0e","1DGmzYL7PQCeG8eMNHAFfTVWLVNpegZqdL",46.51882539,89,2021-06-03 01:52:12,65,2021-06-03 06:58:23,17.99997609,"1DGmzYL7PQCeG8eMNHAFfTVWLVNpegZqdL",79.86567281,19.9999734333333,88.7396364555556,5.10305555555556,5.10305555555556
"ba18638df6f6e259fbcf14b9cf80c72ada614a957e6e12bcda3d5e57c948be5d",2021-06-02 18:51:11,0.00023978,"06c157a152ff435565db322aa2ed3b3c501b1c8d0a117448fc159fafcb23b82e","13WiZjM6eiF8WneqopYm4AZgzdnRhmQU93",46.51906517,89,2021-06-03 01:52:12,66,2021-06-03 07:14:34,0.0004116,"13WiZjM6eiF8WneqopYm4AZgzdnRhmQU93",89.65618507,0.000457333333333333,99.6179834111111,5.37277777777778,5.37277777777778
"b9193210ebd7b82d0bf43fa4558f51e2d6ef073b0059230f6a101f07a28be21b",2021-06-02 18:51:11,5,"b8404fe361a31bc60f586be033d58680af962db7e69111a56d1618198044759e","17wJnh9FScZP2uCQnXFAC27Z1tbwxuNDa3|1ChohNg5HNSr6mMVWbSnKxiF1E9ZUrCv6Z|13qtbD65fbDHLcbFQRybzzok7xWnrXth1Q|19PvBkm47yPs1dFDwqUvximXa4y1JmWf1A|14AsZoq9Ko7gyvRpLmU6gECKFDc7u6ZS2i|1L5cNBFfYdgfH99hvhmM1UhDCVELGoZ4HH|12QqH5Ujyp9XtEK9f5vmq1Fj8s6zL3KEnt|12wvRAPcCKX5nLyEE2EjKMSgEkfDKZG1RP|1MTWcwxsZ6rXQQF8wq5UD2WJStHEZtZ3P5|12EBC8rDnaLbuCgpyWgSFJB5GGCJPk3gGW|1P9Vtx8KMaBZmxNkrGkUvTwXKdLsT6BNmT|1JeLXA2QayX42rDtBj8kWHoUvrjBS7smnL|1DD1HAkeFmqo7XbTXnUsxhNYdor9iJxrvi|1FyHZGHbk9TCoLU4kJZFgiMzyu2bYe2nFo|19yiMt1ZHQKELcN54fFad7af11Ynf7nX3h|15Re71hGoWPZgzBVubZ2unYDNBA7kMvx8m|13nbH6bLAMshBrPUwm4KCuvFSft8BfQBWw|1G3XN1rYNtL5eAYRENzhivYvz8kBFjB1ad|19ntR4hZyYLLyycFBLhYEbFaBjsxkHaSQP|17T7ByNyVXRWgjoTcvPZN62cT59sha8nK|113TsnHWzEYk4sone5jkMoEq7AA4bzpoHc|1DiyNciZquHeWty5yw8dhkGf5CbCRAAn8J|1FTMARAXQzzAz3ooLrzmqZGDe5JzrXn5N3|1BUc8ch9VV7S1kA1Ucz4dA6FCB77RRFX91|1NeyDGpHp3zjyWQBjvyTo9uZnyv2ZJrLNE",51.51906517,90,2021-06-03 02:00:54,67,2021-06-03 07:14:34,8.99998,"1NeyDGpHp3zjyWQBjvyTo9uZnyv2ZJrLNE",89.43833129,9.99997777777778,99.3759236555556,5.22777777777778,5.22777777777778
"6b386f4c7327544a47806dc016c5aa3879209bbb6bb4e3bba81b6559a2c9d531",2021-06-02 20:31:50,0.01113413,"374dc39ed850fec4df9ea2109c9697c7069ce05fdcff97a26bcdbd7ee5dce611","1BYNaQp3QB5ZWK8E5wBC1xj3yk3aWxxTdS",51.5301993,90,2021-06-03 02:00:54,68,2021-06-03 07:31:54,0.02002143,"1BYNaQp3QB5ZWK8E5wBC1xj3yk3aWxxTdS",120.89740318,0.0222460333333333,134.330447977778,5.51666666666667,5.51666666666667
"cc1f92463621002e1e0a2b42d43c2757342209cc4365fd404aab23a83816b2ab",2021-06-02 20:31:50,0.12081232,"78d69354d05990b33988c621c66f7ff0ae38756dd5c3385e2882546745128836","1oYSTmhrPqE4rip56g16BoFYtiffKdqCz",51.65101162,90,2021-06-03 02:00:54,69,2021-06-03 07:14:34,0.21744218,"1oYSTmhrPqE4rip56g16BoFYtiffKdqCz",89.65577347,0.241602422222222,99.6175260777778,5.22777777777778,5.22777777777778
"302913cd3b74cb6cf8205c39b2ef3783d9374a0b74a41db20564d40c72514b01",2021-06-02 20:31:50,15,"5f35239fa9bf3b737a9ee2d2b26f449546d53d01ea7e425c3b6a685266525dd7","1JLZ5mMtCskCTDaNc89B5dJkCFaM4i3RR4",66.65101162,94,2021-06-03 02:52:02,70,2021-06-03 07:31:54,26.99998,"1JLZ5mMtCskCTDaNc89B5dJkCFaM4i3RR4",120.87738175,29.9999777777778,134.308201944444,4.66444444444444,4.66444444444444
"ac9ab82d22cb37f1113b69841b4566fd45bc65f89fbd4d5953ce8a4cc52519a3",2021-06-02 21:05:07,0.36111986,"a4548185596cc897cc0820ad3c18c1ed1069b9d244e33fa89c3c0c2ef027b6e7","18aVVPhmjUXK1Y2HpRWFuuFvpFATd6hw48",67.01213148,94,2021-06-03 02:52:02,71,2021-06-03 07:31:54,0.64999575,"18aVVPhmjUXK1Y2HpRWFuuFvpFATd6hw48",121.54739893,0.7222175,135.052665477778,4.66444444444444,4.66444444444444
"e3299694ec752d53c12e17fa2dc72be7e6fb675ee315ad894f6ad527fdb8da82",2021-06-02 21:27:57,0.005,"8420908dfcda85d7b7c1572d10ece73d8e1a09ff24d7638796d112a56326dbf8","1HRKY7vDLmD7YxKA1Q1rE3XQ61DdXuEf9y",67.01713148,94,2021-06-03 02:52:02,72,2021-06-03 07:31:54,0.00898,"1HRKY7vDLmD7YxKA1Q1rE3XQ61DdXuEf9y",122.00818842,0.00997777777777778,135.5646538,4.66444444444444,4.66444444444444
NA,2021-06-02 21:48:02,0.10781128,"c31e6535785162fb08254edb3c22ea3053a50748e0379dce5a999218a4d21f63","1Fe3TGMhevgoLgF1euAU3B75ky7JFNo5Ts",67.12494276,94,2021-06-03 02:52:02,73,NA,NA,NA,NA,NA,NA,NA,NA
"7ec4e61ca91a86b31304ff6893460417fbb6d884b1a4455b0389926fd27d82db",2021-06-02 22:38:33,0.02877782,"6092277cd2556824da4d905813c263f008b135c14f8b8b46c130e758129353e9","1JT37dDcKVH6ToH3x1hHBTRakKE13s38qG",67.15372058,94,2021-06-03 02:52:02,74,2021-06-03 07:31:54,0.05178008,"1JT37dDcKVH6ToH3x1hHBTRakKE13s38qG",93.00220975,0.0575334222222222,103.335788611111,4.66444444444444,4.66444444444444
"a532b17cf1621e5ec908f5a5128a50d6ac92b5215badde98f4487faef096ead7",2021-06-02 22:48:06,0.11248302,"f0113097ecbcb17358870df46d21419fc8f816570e6f49f07bf9df9adc3a59e5","12pb8UwKAo63rj7W4TcT74Z8qEhj9NAgdi",67.2662036,94,2021-06-03 02:52:02,75,2021-06-03 07:31:54,0.20244944,"12pb8UwKAo63rj7W4TcT74Z8qEhj9NAgdi",93.20465919,0.224943822222222,103.560732433333,4.66444444444444,4.66444444444444
"f617b2f55cac0ca5fc87c61ff93430295705588f9034acc60584ac1c5113793e",2021-06-02 23:13:27,0.22110403,"6f282569b09730d2dea5b4daf72a85801abd50d527b47e11fd8dbef4ab1b401c","15xWYekV79nDi9nTp4xNzEcKmxhJUBr7eK",67.48730763,94,2021-06-03 02:52:02,76,2021-06-03 07:31:54,0.39796725,"15xWYekV79nDi9nTp4xNzEcKmxhJUBr7eK",93.87740175,0.442185833333333,104.308224166667,4.66444444444444,4.66444444444444
"01a70f23efdc4398f5253276b248c461ac39c814faba26e230a3da44ddac7e0f",2021-06-02 23:16:16,0.14516317,"6f1b0df32c888e08b18f9a90067dadd59e230ff51630528b65a5d9f64c00c9ca","1AmbPp2TCVAkxUztWwDWPdEGXKfgZcdckV|15BLrpAtozKjjJ37MA12XmwRiRCZbYH1k9|1Fe295mtDSbtKKnChsk4p882fnu2xzv2AP|1HzNBbD6wN6r7dY69vvbjvU4FqnJRSHHYR|1Fe295mtDSbtKKnChsk4p882fnu2xzv2AP",67.6324708,94,2021-06-03 02:52:02,77,2021-06-03 14:16:15,0.24888107,"1Fe295mtDSbtKKnChsk4p882fnu2xzv2AP",613.18355523,0.276534522222222,681.315061366667,11.4036111111111,11.4036111111111
"4010b40814673eb9ba23011db2da3cbc8c95bb9038e348ed0dfc85bfbd57c49c",2021-06-02 23:48:36,0.007512,"26abf182e8c1ee14c169e02fa64e21604cb064a8cc3d9d62cbbd7a29b8d85025","1LhZfV2AG2sXZdb1UL6gfnZn5jyJtQ1NEC",67.6399828,94,2021-06-03 02:52:02,78,2021-06-03 07:31:54,0.0135016,"1LhZfV2AG2sXZdb1UL6gfnZn5jyJtQ1NEC",93.4794345,0.0150017777777778,103.866038333333,4.66444444444444,4.66444444444444
"f21afdf8f631c5da11764b26aa3ab3d74980bffc1e3ee80684233135395fe8e3",2021-06-02 23:59:13,0.14275555,"422fa506348d1af444f87ee033ad319719e2e1da0e7c93513e8cd564ef829012","17v5hMGyqA7pxb1UcasYie5qYz5jMJQwuu|17DHzEG2M31djcoA4LPXntV8s8yK184Qzu",67.78273835,94,2021-06-03 02:52:02,79,2021-06-03 07:31:54,0.25693999,"17DHzEG2M31djcoA4LPXntV8s8yK184Qzu",121.80433892,0.285488877777778,135.338154355556,4.66444444444444,4.66444444444444
"ec264225eb19df87fead961e51827491e9d4a97fb07b0a7231f74ed288749fb7",2021-06-03 00:27:32,0.00047178,"4f412808824e0b506519b8ccce078ce6ae00d83251e3cf704b5d37f8cc3b13fb","1N9pSvNJteBD7sNyuRjiv3yjpudfp1U36m",67.78321013,94,2021-06-03 02:52:02,80,2021-06-03 07:31:54,0.0008292,"1N9pSvNJteBD7sNyuRjiv3yjpudfp1U36m",121.80516812,0.000921333333333333,135.339075688889,4.66444444444444,4.66444444444444
"4fa36c257183bd137ebd0e73c92386d0c3a49d4211dc21f0c0ce820598de446b",2021-06-03 00:57:56,0.25,"ec79d1dedabb6bb291a2ad16e7fc15a02c881041b2127721ad1897ee0116af7d","1NvU792YqAemUSPiV4cHV2yKa2z716hr99|18mJTVGmtCNEhxh7WGG6U2Gfhsd71UAq3S",68.03321013,94,2021-06-03 02:52:02,81,2021-06-03 08:06:19,0.44998,"18mJTVGmtCNEhxh7WGG6U2Gfhsd71UAq3S",126.05940109,0.499977777777778,140.066001211111,5.23805555555556,5.23805555555556
"ea6d08017eb76aa91998b647a71cf8548c5c8fff71f01ca348e0a013ba76f825",2021-06-03 00:57:56,0.99071815,"9b1f60cd77faf4a3536b3aec869560766781d0b54b6fd91847564db0ebb2275c","19X7t81LX2cHtyTmTFdEmP4K5ZzFJeVzyg",69.02392828,94,2021-06-03 02:52:02,82,2021-06-03 08:06:19,1.78327267,"19X7t81LX2cHtyTmTFdEmP4K5ZzFJeVzyg",125.60942109,1.98141407777778,139.566023433333,5.23805555555556,5.23805555555556
"8336e78308d16d3761eb3c10d1612ab7472a8957f3a3ee82a4064b289cbba27c",2021-06-03 00:57:56,0.29,"3e9f7e6ba9688798b45aef87dd6964fcf7d33cd4d2a8f52a6de975a92bf0f83d","1M3gHjfgMj4pQu8gEkKk4DDqH6eBxFZgxC",69.31392828,94,2021-06-03 02:52:02,83,2021-06-03 07:31:54,0.52198,"1M3gHjfgMj4pQu8gEkKk4DDqH6eBxFZgxC",122.53016842,0.579977777777778,136.144631577778,4.66444444444444,4.66444444444444
"b4d3f5fd742d6c462a6c4404d46b2cb22430a93d6cceab0ca01ac7533af08413",2021-06-03 00:57:56,0.72,"03fcd408ce626a8abe99a303ccc3ba6bf916db08230247fced853010fb6820d8","1P5oUqJKLPs1CwwQTVscn4Vgxa72QgVRtX|17DHzEG2M31djcoA4LPXntV8s8yK184Qzu",70.03392828,94,2021-06-03 02:52:02,84,2021-06-03 08:06:19,1.29598,"17DHzEG2M31djcoA4LPXntV8s8yK184Qzu",123.82614842,1.43997777777778,137.584609355556,5.23805555555556,5.23805555555556
"e6a0697f294ef9d4b75ef5116412ea5fc499a1e6602e2351c0dd06ae84f92361",2021-06-03 01:38:15,8.99993239,"2b1e157709d837aaa441790c47f8a5e88e15a3ca7cf3677a70998d729f95e0ac","17bwp47nZCPa7DVX2r4rMBEqnBkD8QJSnu|1NqZhExYPt9fwTshX7odsTr7Sd1WeKh15A",79.03386067,94,2021-06-03 02:52:02,85,2021-06-03 08:22:59,16.1998583,"1NqZhExYPt9fwTshX7odsTr7Sd1WeKh15A",158.44585558,17.9998425555556,176.050950644444,5.51583333333333,5.51583333333333
"8fdaa6ce184b20626376ed23f24c58d8b90c3d44015cef6dc4be2ee8f7ae74c6",2021-06-03 01:38:15,8,"2f8173a0ae17624a118c03eed28d4ca8f56a31cac2084eeed4a725e03d628401","1Fu7mmPtNpBTJJDttYLYGc7SnmPqafm4CF",87.03386067,96,2021-06-03 03:40:45,86,2021-06-03 08:06:19,14.39998,"1Fu7mmPtNpBTJJDttYLYGc7SnmPqafm4CF",140.45938109,15.9999777777778,156.065978988889,4.42611111111111,4.42611111111111
"6c68b6fab9baf4a1ccc747d1cb9cb17e6f8bbda81514af9e52d2b2c35b19793b",2021-06-03 01:38:15,0.15,"127a8237f84a5ae9d317df3279d173c6214af418b640c94afb1ad6d7b4ba8817","1yTb58YECmt5PhS7V2Cc1AStQyaE4whJ6|178v56WxP77yBLApVEo9UVgSEisQH8d5LN",87.18386067,96,2021-06-03 03:40:45,87,2021-06-03 08:06:19,0.26998,"178v56WxP77yBLApVEo9UVgSEisQH8d5LN",140.72936109,0.299977777777778,156.365956766667,4.42611111111111,4.42611111111111
"70b23efcdb86fbac9cece5de88b3b6bcd281163ea092db6490709f7ff1f0d16b",2021-06-03 01:38:15,0.84258677,"926d4d8ffba34dbd4d4ee8671934e4cac88e9ec359e5a0b65cf6e17f56a07ecb","1GyKjjcryGmrTeu3hVZDMXaDNR2k29onCM",88.02644744,96,2021-06-03 03:40:45,88,2021-06-03 08:22:59,1.51663619,"1GyKjjcryGmrTeu3hVZDMXaDNR2k29onCM",142.24599728,1.68515132222222,158.051108088889,4.70388888888889,4.70388888888889
"ce108c8f2887f38d0c135fe81c21f8b1c958b5b33d5ea1dd1c8c265ba4883635",2021-06-03 01:52:12,14.99999783,"2cf156fd9a2ee46d178498c4fded4cabe6a5e4600bc676a2b9cb5e5f185220d6","1Adh8DqajpamWj2wKtBxooyFj73W4pK4Xb",103.02644527,100,2021-06-03 04:05:56,89,2021-06-03 08:36:48,26.99997609,"1Adh8DqajpamWj2wKtBxooyFj73W4pK4Xb",185.49292419,29.9999734333333,206.1032491,4.51444444444444,4.51444444444444
"fad76f00db62729cdc6b13577716b622d6c70cffec20bf5e573a622ad769347b",2021-06-03 02:00:54,1.211,"c2dfe3fc6ede2294e6bc732812a75961d43c0adca786739bee79ce10afbe7a5e","1A3ifmqregDvQPZwmGRi3se8TcYtvZTETZ",104.23744527,100,2021-06-03 04:05:56,90,2021-06-03 08:36:48,2.17978,"1A3ifmqregDvQPZwmGRi3se8TcYtvZTETZ",187.67270419,2.42197777777778,208.525226877778,4.51444444444444,4.51444444444444
"8c604a9cc1e276b9dd026fcd1cff88039f7cb17ccb95badc209cff9e29f2ef03",2021-06-03 02:00:54,0.02617362,"cceb8817cbf18aa4df2af073972f5aad639896b13110c081ec900f24ba2eb9f3","1Bo3w6N9qZDLnLfFFe4M3UzoTDGfs2YNvJ",104.26361889,100,2021-06-03 04:05:56,91,2021-06-03 08:36:48,0.04709252,"1Bo3w6N9qZDLnLfFFe4M3UzoTDGfs2YNvJ",158.4929481,0.0523250222222222,176.103275666667,4.51444444444444,4.51444444444444
"7b54e3e6a087a8f601df05c9240e57e5a53e57e511f18ce62c134e4ec92c0313",2021-06-03 02:22:26,25,"deaccde92b338f7e15d1f70ff27b95bdf1ca84bd9efff821648c22c527b9feca","13mMMu2f49qgnDyJJy4f5T4psYaxFHqvFs|17qWxn5nd4Q7xfKXmoebcqbNJXJ8iS7erE|1NSB2HdwUmhiFwXj4CBPkFe6uGmcoFBreK|1N4nDqcBvg6zEbb5zsfqCGrsXYrFDC6Wns|1NADg8r1okBUQj7wwww8WmzpvoLWsqy7vv|1HqCNAiXz28acnzp9y9UDe9wM56eyPbqXw|1KritTfKGxSuL624huD5oiS5NpavVDd9Ex|15wK6EjfRqTWpqhipHveYqRqNzkfLMdjJu|1NVRifgKJZ9RqtCNGMw1DEB6AQJcN4EGDg",129.26361889,100,2021-06-03 04:05:56,92,2021-06-03 08:55:29,44.99998,"1NVRifgKJZ9RqtCNGMw1DEB6AQJcN4EGDg",232.67268419,49.9999777777778,258.525204655556,4.82583333333333,4.82583333333333
NA,2021-06-03 02:41:29,1e-05,"61ff439520b3cf5c8d044a99c3aff48e4e33feee883f169105b38c02cb5615bf","19jPzTeZvYJygjmDJpRbkpMMjM3mohQyeo",129.26362889,100,2021-06-03 04:05:56,93,NA,NA,NA,NA,NA,NA,NA,NA
"e105220636fe4029bdead3f615bbe6e6f71a65a7d19d6fb14f3aff4006452dd4",2021-06-03 02:52:02,40.133769,"3be9e86a376266ab0fe521c9e176890082ae93707c33308e3a3a94da6968172d","15yb6cxkDhyjKHSBoRmDn7MYZb9Bq7LtfU|1KHFTGtvRg4gY4qvU6BzXVRhpBTYJ9vU73|165j6WX5bKd1179GGrFkvux6bEZp4UfuGh|1PfLEox6UVQ5wryBZBBUAnRE5JEJ7tE46w|1GXHHpuQnStx6WFTzgwHJ1EvhN5BELv6Ax|1Q7DNKGrSfsz8kzPWbqL2QUeyyD9TYRrw5|1QC9jEaJ68Rui9DALixNbRoRQVYrtGhjuG|12qf6UbCdUPWZmGaUwHZHzNUeisF4rFmwo|1APsQWUeeBGA4o54T8REtPBy2sRgAyG5BM|1NnZQFqasv2EjzmRT7FWryfwJYuKguGjQL|18hebccZXeZ5JYZQYiwGMo99aXBQwLjPmi|1ET21aE452egKUYSZDqnCaSYmwfVhP4FbK|181L7NPeqAcoRPrn34GX3w6xDuCLa7y5Ms|1AfLGm3fk4hL1xy9rA41KARjHQvjQdzVMw|16hFSt3XGWqdwHuFRneTFMMyDNhSkK2eaU|1B3bww8D73Mm6HeMGFngPVQ9zNmjmdMugr",169.39739789,109,2021-06-03 05:33:30,94,2021-06-03 09:08:38,72.2407642,"1B3bww8D73Mm6HeMGFngPVQ9zNmjmdMugr",304.91344839,80.2675157777778,338.792720433333,3.58555555555556,3.58555555555556
"7935384cffc8ec406e8e27a457da4acd824676ade06a26b2b861a1bc1afa8a27",2021-06-03 03:40:45,0.398,"fc5413fcc3a505e50c3342eedfcbcb2614ff43c30aaa524424b73a76195be639","1J1RXPNrvzid877U2SwZ2Uw38teoqPKJEz",169.79539789,109,2021-06-03 05:33:30,95,2021-06-03 09:13:04,0.71638,"1J1RXPNrvzid877U2SwZ2Uw38teoqPKJEz",305.62982839,0.795977777777778,339.588698211111,3.65944444444444,3.65944444444444
"c36fc958ac752b5931c60760a57fcd6f1217dd90a0133ed8a839cc90153f1088",2021-06-03 03:40:45,6.27024255,"9b71d13508d48847fbdbe7ad0a6574fa67a5832d49fb7e92c973224ecd4ae755","1JvTzaSbYDZmGqHcwPUpz4BFD7tMe1tPyy",176.06564044,116,2021-06-03 07:14:34,96,2021-06-03 09:37:51,11.28641659,"1JvTzaSbYDZmGqHcwPUpz4BFD7tMe1tPyy",316.96643978,12.5404628777778,352.184933088889,2.38805555555556,2.38805555555556
"7eadc4387971b25ab8535ed536802c27d57d30be4959f6fa527e974ab7ee3819",2021-06-03 03:40:45,0.02789711,"d1715f884376792eccbd95ac46529634be64c54bf165cbb59d47a2e83241f96f","1BJYi3zHyh1cGL4kSNEmG2XkVxsEGLAeb5",176.09353755,116,2021-06-03 07:14:34,97,2021-06-03 09:36:26,0.0501948,"1BJYi3zHyh1cGL4kSNEmG2XkVxsEGLAeb5",305.68002319,0.055772,339.644470211111,2.36444444444444,2.36444444444444
